ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,District,Year,Latitude,Longitude
13682532,12/04/2024 07:00:00 PM,001XX W LAKE ST,BATTERY,SIMPLE,CTA PLATFORM,False,False,1.0,2024,41.885741029,-87.631711749
13675806,11/27/2024 12:23:00 AM,033XX W 13TH ST,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,VEHICLE NON-COMMERCIAL,True,False,10.0,2024,41.864525832,-87.709820903
13686254,12/08/2024 03:39:00 PM,003XX W 35TH ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,9.0,2024,41.830899944,-87.634875782
13681180,12/03/2024 02:50:00 PM,048XX N TALMAN AVE,THEFT,OVER $500,STREET,False,False,20.0,2024,41.970212917,-87.695075077
13680191,11/26/2024 06:30:00 PM,008XX W BLACKHAWK ST,THEFT,OVER $500,RESIDENCE,False,False,18.0,2024,41.908543264,-87.649977652
13676366,11/27/2024 06:00:00 PM,010XX N RUSH ST,BATTERY,SIMPLE,SIDEWALK,True,False,18.0,2024,41.90178302,-87.627995064
13680579,12/02/2024 09:16:00 PM,007XX N LAWNDALE AVE,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,11.0,2024,41.894321461,-87.718720805
13684071,12/06/2024 12:00:00 PM,028XX S DR MARTIN LUTHER KING JR DR,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,1.0,2024,41.842695834,-87.61721984
13676685,11/27/2024 08:00:00 PM,033XX W FOSTER AVE,THEFT,OVER $500,RESTAURANT,False,False,17.0,2024,41.975712976,-87.711701672
13677922,11/29/2024 10:44:00 AM,046XX N CLARK ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,19.0,2024,41.965815477,-87.666850116
13680597,12/02/2024 08:20:00 PM,034XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,14.0,2024,41.939266573,-87.713125344
13687418,12/01/2024 11:44:00 AM,058XX N Whipple St,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,20.0,2024,41.987297412,-87.705361707
13678970,12/01/2024 01:40:00 AM,028XX W COLUMBUS AVE,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,8.0,2024,41.754467268,-87.693500864
13682165,12/03/2024 08:00:00 AM,034XX W PETERSON AVE,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,17.0,2024,41.990314142,-87.714616395
13682569,12/04/2024 09:00:00 PM,022XX S KILDARE AVE,ASSAULT,SIMPLE,ALLEY,False,False,10.0,2024,41.850625093,-87.731222262
13682582,12/04/2024 05:31:00 PM,002XX W NORTH AVE,THEFT,OVER $500,RESTAURANT,False,False,18.0,2024,41.911160085,-87.635184465
13675863,11/25/2024 11:00:00 PM,020XX S WENTWORTH AVE,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,9.0,2024,41.855118781,-87.631844657
13684739,12/07/2024 05:41:00 AM,010XX W 103RD PL,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,22.0,2024,41.705955292,-87.648622528
13676341,11/27/2024 05:30:00 PM,028XX W JACKSON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,11.0,2024,41.87741656,-87.697982127
13677456,11/28/2024 09:28:00 AM,092XX S DAUPHIN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,6.0,2024,41.727096769,-87.603034703
13686524,12/08/2024 11:55:00 PM,053XX S HYDE PARK BLVD,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,True,2.0,2024,41.799248277,-87.584047451
13681484,11/14/2024 06:30:00 PM,006XX S OAKLEY BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,12.0,2024,41.873637887,-87.683784283
13678016,11/29/2024 09:45:00 PM,043XX N CENTRAL AVE,THEFT,RETAIL THEFT,DRUG STORE,False,False,16.0,2024,41.959891679,-87.767222504
13683547,11/26/2024 02:00:00 PM,073XX S WABASH AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,3.0,2024,41.760947939,-87.623198579
13682508,11/27/2024 06:13:00 PM,014XX N KINGSBURY ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,18.0,2024,41.906600961,-87.65054206
13675789,11/27/2024 12:46:00 AM,014XX N SEDGWICK ST,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,18.0,2024,41.908010584,-87.638495711
13684088,12/04/2024 04:25:00 PM,092XX S BRANDON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,4.0,2024,41.727521881,-87.546862958
13679017,12/01/2024 02:50:00 AM,086XX S THROOP ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,6.0,2024,41.737041597,-87.655803482
13678427,11/30/2024 12:00:00 PM,064XX S PAULINA ST,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,7.0,2024,41.776683169,-87.666612262
13680281,12/02/2024 01:30:00 PM,005XX W MADISON ST,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,APARTMENT,False,False,1.0,2024,41.881847601,-87.641772074
13683342,12/05/2024 01:30:00 PM,037XX E 106TH ST,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,4.0,2024,41.702725446,-87.533517049
13683910,12/05/2024 07:39:00 AM,049XX N MONTICELLO AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,17.0,2024,41.970815612,-87.719545169
13682615,12/04/2024 06:50:00 PM,036XX S ROCKWELL ST,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,9.0,2024,41.827774322,-87.689858169
13678256,11/30/2024 09:00:00 AM,006XX W BELMONT AVE,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,19.0,2024,41.940020537,-87.645554487
13676411,11/27/2024 03:00:00 PM,033XX N ASHLAND AVE,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,19.0,2024,41.941748603,-87.668718084
13686856,12/06/2024 08:00:00 PM,087XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,6.0,2024,41.735423504,-87.624142976
13683244,12/05/2024 03:10:00 PM,053XX N BROADWAY,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,False,False,20.0,2024,41.978991238,-87.659941972
13681453,12/03/2024 08:00:00 PM,134XX S GREEN BAY AVE,OTHER OFFENSE,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,STREET,True,False,4.0,2024,41.651390334,-87.541097301
13677119,11/26/2024 11:59:00 AM,033XX W FOSTER AVE,BATTERY,SIMPLE,SIDEWALK,False,False,17.0,2024,41.97570252,-87.712812403
13680430,12/02/2024 07:30:00 PM,039XX W THOMAS ST,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,11.0,2024,41.900853499,-87.725563942
13683333,12/05/2024 05:30:00 AM,002XX E GRAND AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,18.0,2024,41.891787084,-87.621093757
13681413,11/28/2024 10:00:00 AM,074XX S SOUTH SHORE DR,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,False,False,3.0,2024,41.761484638,-87.55806373
13676325,11/27/2024 04:00:00 PM,016XX N PULASKI RD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,25.0,2024,41.91058325,-87.726353375
13675838,11/27/2024 03:31:00 AM,025XX N LINCOLN AVE,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,19.0,2024,41.927695716,-87.651908357
13681969,12/04/2024 03:00:00 AM,071XX S JEFFERY BLVD,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,3.0,2024,41.764929409,-87.576272815
13679052,11/30/2024 11:09:00 AM,078XX S KILPATRICK AVE,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,8.0,2024,41.750210758,-87.738959534
13686503,12/08/2024 07:32:00 PM,005XX S PULASKI RD,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,False,False,11.0,2024,41.873907046,-87.725430093
13681712,12/03/2024 03:00:00 AM,080XX S EVANS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,6.0,2024,41.748811763,-87.606383604
13676583,11/18/2024 05:45:00 PM,0000X N MICHIGAN AVE,BATTERY,SIMPLE,STREET,False,False,1.0,2024,41.882553868,-87.624383802
13686487,12/08/2024 11:30:00 PM,018XX N LOWELL AVE,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,25.0,2024,41.914388321,-87.735017499
13684119,12/06/2024 02:34:00 PM,063XX S KEDZIE AVE,NARCOTICS,POSSESS - CRACK,STREET,True,False,8.0,2024,41.778258636,-87.703119382
13678778,11/30/2024 08:00:00 PM,016XX W PEARSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,12.0,2024,41.897327516,-87.667720659
13682064,12/02/2024 12:00:00 PM,012XX W 81ST ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,6.0,2024,41.746849056,-87.654289547
13685347,10/30/2024 10:00:00 AM,005XX N LAKE SHORE DR,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,18.0,2024,41.891840843,-87.613431785
13681919,12/04/2024 10:04:00 AM,030XX W CERMAK RD,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,10.0,2024,41.851810414,-87.702052886
13679210,12/01/2024 12:52:00 PM,010XX W 81ST ST,THEFT,FROM BUILDING,APARTMENT,False,False,6.0,2024,41.746916849,-87.649524997
13685366,11/26/2024 12:00:00 PM,011XX W SCHUBERT AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,19.0,2024,41.930757273,-87.657311088
13678320,11/29/2024 07:00:00 PM,054XX W FERDINAND ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,15.0,2024,41.888892069,-87.761503549
13676228,11/27/2024 12:05:00 PM,056XX S MARYLAND AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,HOSPITAL BUILDING / GROUNDS,True,False,2.0,2024,41.792195498,-87.604958508
13683454,12/04/2024 03:30:00 PM,010XX N PAULINA ST,THEFT,OVER $500,APARTMENT,False,False,12.0,2024,41.900457365,-87.669862723
13683802,12/06/2024 06:32:00 AM,066XX N SEELEY AVE,BATTERY,SIMPLE,APARTMENT,False,False,24.0,2024,42.002526324,-87.681488985
13679161,09/15/2024 12:00:00 AM,029XX N HARDING AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,25.0,2024,41.934268728,-87.725842183
13680329,12/02/2024 05:39:00 PM,009XX W IRVING PARK RD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,19.0,2024,41.954507152,-87.653372774
13686115,12/01/2024 12:01:00 AM,009XX W 31ST PL,ASSAULT,SIMPLE,RESIDENCE,False,False,9.0,2024,41.837201494,-87.650050929
13683977,12/06/2024 11:20:00 AM,043XX S WESTERN AVE,BATTERY,SIMPLE,STREET,False,False,9.0,2024,41.815241927,-87.684616785
13682963,12/05/2024 11:00:00 AM,018XX N KEDVALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,25.0,2024,41.914091053,-87.730126449
13685314,12/07/2024 05:49:00 PM,013XX E 47TH ST,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2.0,2024,41.809669669,-87.594427666
13680081,12/01/2024 08:47:00 PM,061XX S TROY ST,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,8.0,2024,41.782132982,-87.702010828
13683298,11/26/2024 09:30:00 AM,032XX W WILSON AVE,THEFT,OVER $500,APARTMENT,False,False,17.0,2024,41.964694351,-87.709054761
13681376,12/03/2024 01:49:00 PM,062XX S MICHIGAN AVE,THEFT,$500 AND UNDER,APARTMENT,False,False,3.0,2024,41.780946398,-87.621995369
13686603,12/09/2024 01:07:00 AM,075XX N CLAREMONT AVE,BATTERY,SIMPLE,APARTMENT,False,False,24.0,2024,42.017996374,-87.688970731
13677660,11/29/2024 12:48:00 PM,011XX N CLARK ST,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,18.0,2024,41.903478069,-87.631433102
13679180,11/30/2024 08:00:00 PM,064XX S ELLIS AVE,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,False,False,3.0,2024,41.777855022,-87.600395013
13677830,11/29/2024 02:14:00 PM,059XX S SANGAMON ST,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,7.0,2024,41.786517079,-87.648605673
13683031,12/05/2024 08:40:00 AM,021XX W 47TH ST,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,9.0,2024,41.808485674,-87.677877147
13680372,12/02/2024 05:35:00 PM,014XX W 72ND ST,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,7.0,2024,41.763125589,-87.661302166
13682732,12/04/2024 10:30:00 PM,062XX S WESTERN AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,8.0,2024,41.780219486,-87.683668326
13685724,12/08/2024 03:00:00 AM,006XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1.0,2024,41.87799981,-87.64308039
13677731,11/28/2024 06:34:00 AM,016XX W 95TH ST,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,False,False,22.0,2024,41.7211947,-87.664024973
13681255,12/03/2024 04:00:00 PM,011XX N WOLCOTT AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,12.0,2024,41.901838568,-87.674778042
13687663,12/10/2024 12:10:00 AM,008XX W 36TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,9.0,2024,41.828665021,-87.646527604
13681942,12/04/2024 11:35:00 AM,042XX N SACRAMENTO AVE,NARCOTICS,MANUFACTURE / DELIVER - METHAMPHETAMINE,RESIDENCE,True,False,17.0,2024,41.958477321,-87.703273343
13685733,12/08/2024 02:30:00 AM,050XX N WINTHROP AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,20.0,2024,41.974184283,-87.657756697
13676645,11/27/2024 02:25:00 PM,031XX W IRVING PARK RD,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,DEPARTMENT STORE,False,False,17.0,2024,41.953924785,-87.707307
13684664,12/07/2024 01:44:00 AM,105XX S MUSKEGON AVE,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,True,False,4.0,2024,41.70391804,-87.554925178
13687018,12/09/2024 11:49:00 AM,012XX N CLARK ST,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,18.0,2024,41.904370109,-87.631460067
13676893,11/28/2024 09:00:00 AM,065XX N ASHLAND AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,24.0,2024,42.000835893,-87.670465483
13687264,11/29/2024 12:00:00 PM,082XX S WOOD ST,THEFT,OVER $500,RESIDENCE,False,False,6.0,2024,41.744021095,-87.668137515
13685549,12/07/2024 10:00:00 PM,066XX S WESTERN AVE,ASSAULT,SIMPLE,STREET,False,False,8.0,2024,41.773332991,-87.683481204
13684165,12/02/2024 12:00:00 AM,018XX S SAWYER AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,10.0,2024,41.856179471,-87.706598327
13681265,10/26/2024 10:00:00 AM,018XX W 21ST ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,12.0,2024,41.854066111,-87.671806965
13684580,12/06/2024 03:52:00 PM,052XX W MADISON ST,THEFT,RETAIL THEFT,APPLIANCE STORE,False,False,15.0,2024,41.880362084,-87.755847438
13681326,12/03/2024 02:30:00 PM,115XX S HALE AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,22.0,2024,41.684005508,-87.672424279
13681923,12/04/2024 08:39:00 AM,013XX W ARGYLE ST,CRIMINAL TRESPASS,TO LAND,COLLEGE / UNIVERSITY - GROUNDS,False,False,20.0,2024,41.972615018,-87.663447509
13687308,12/09/2024 12:20:00 PM,057XX S CICERO AVE,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,8.0,2024,41.788987036,-87.74147999
13675962,11/27/2024 06:55:00 AM,014XX S UNION AVE,THEFT,OVER $500,WAREHOUSE,False,False,12.0,2024,41.863428171,-87.644962575
13680753,12/03/2024 01:18:00 AM,011XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,False,False,1.0,2024,41.869047845,-87.624125523
13679843,12/01/2024 09:00:00 PM,024XX S KEDVALE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,10.0,2024,41.846655682,-87.727860894
13682006,12/04/2024 08:46:00 AM,026XX S CALUMET AVE,BATTERY,SIMPLE,APARTMENT,False,False,1.0,2024,41.845085249,-87.618848403
13682041,12/04/2024 09:27:00 AM,039XX S LAKE PARK AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,2.0,2024,41.823125769,-87.602725951
13680566,12/02/2024 07:30:00 PM,003XX N MENARD AVE,BATTERY,SIMPLE,APARTMENT,False,False,15.0,2024,41.886101822,-87.76996403
13683754,12/05/2024 09:00:00 PM,019XX W GARFIELD BLVD,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,7.0,2024,41.793559117,-87.673492986
13683682,12/06/2024 12:04:00 AM,121XX S HALSTED ST,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,True,False,5.0,2024,41.673264827,-87.641754632
13676787,11/28/2024 04:00:00 AM,021XX S LAWNDALE AVE,THEFT,$500 AND UNDER,STREET,False,False,10.0,2024,41.852368782,-87.717452514
13682148,12/02/2024 04:35:00 PM,084XX S LOOMIS BLVD,THEFT,OVER $500,RESIDENCE,False,False,6.0,2024,41.740330388,-87.6583228
13681286,12/02/2024 11:52:00 AM,006XX E 50TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2.0,2024,41.804025816,-87.60969162
13678552,11/27/2024 08:30:00 PM,067XX S ST LAWRENCE AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,3.0,2024,41.772603973,-87.610598471
13682121,12/04/2024 02:10:00 PM,047XX W IRVING PARK RD,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,17.0,2024,41.953439027,-87.746258499
13676493,11/23/2024 08:00:00 AM,068XX W Belmont Ave,THEFT,RETAIL THEFT,DRUG STORE,False,False,25.0,2024,41.938151196,-87.796189752
13678213,11/30/2024 06:40:00 AM,035XX W NORTH AVE,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,14.0,2024,41.91000536,-87.715759913
13687511,12/09/2024 07:35:00 PM,032XX W NORTH AVE,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,14.0,2024,41.910090952,-87.708753127
13682773,12/05/2024 12:00:00 AM,020XX N LARAMIE AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,25.0,2024,41.917467509,-87.75595394
13680156,11/26/2024 03:45:00 PM,0000X W WASHINGTON ST,THEFT,$500 AND UNDER,SIDEWALK,False,False,1.0,2024,41.883210775,-87.629906972
13686191,12/07/2024 03:00:00 AM,067XX S JEFFERY BLVD,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,3.0,2024,41.772812361,-87.576477067
13680245,11/19/2024 06:00:00 PM,106XX S ARTESIAN AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,22.0,2024,41.700414931,-87.682707201
13683005,12/05/2024 12:32:00 PM,074XX S VINCENNES AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,False,True,7.0,2024,41.758902075,-87.631013284
13678350,11/28/2024 11:00:00 PM,010XX W NORTH SHORE AVE,THEFT,OVER $500,ALLEY,False,False,24.0,2024,42.003724339,-87.65802191
13685910,12/03/2024 03:00:00 PM,064XX S GREENWOOD AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,3.0,2024,41.777861767,-87.599302395
13687684,12/10/2024 02:49:00 AM,001XX W KINZIE ST,THEFT,OVER $500,RESIDENCE,False,True,18.0,2024,41.889177567,-87.633183586
13682433,12/04/2024 11:30:00 AM,027XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,19.0,2024,41.932120425,-87.644720599
13684915,12/06/2024 09:32:00 PM,033XX N ASHLAND AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,19.0,2024,41.941748603,-87.668718084
13677330,11/28/2024 12:00:00 AM,032XX W 26TH ST,BATTERY,SIMPLE,APARTMENT,False,False,10.0,2024,41.844492723,-87.706793137
13677409,11/29/2024 03:19:00 AM,005XX N HAMLIN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,11.0,2024,41.890664897,-87.721058641
13685235,12/07/2024 12:36:00 PM,044XX N FRANCISCO AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,17.0,2024,41.961765691,-87.700924577
13686367,12/08/2024 08:06:00 PM,078XX S VINCENNES AVE,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,6.0,2024,41.751261609,-87.634108988
13680765,12/03/2024 06:05:00 AM,014XX N LAVERGNE AVE,BATTERY,SIMPLE,RESIDENCE,False,False,25.0,2024,41.906772771,-87.750973366
13681173,12/03/2024 06:00:00 AM,024XX W TOUHY AVE,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,24.0,2024,42.012253586,-87.691560322
13682636,12/04/2024 08:49:00 PM,048XX N WINTHROP AVE,THEFT,OVER $500,APARTMENT,False,False,20.0,2024,41.97058608,-87.657662338
13683415,12/05/2024 12:10:00 AM,085XX S CARPENTER ST,THEFT,$500 AND UNDER,RESIDENCE,False,False,6.0,2024,41.738745772,-87.649772905
13677609,11/15/2024 06:00:00 PM,005XX W CORNELIA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,19.0,2024,41.946437135,-87.643371884
13678731,11/27/2024 02:00:00 PM,007XX W CALIFORNIA TER,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,19.0,2024,41.938483845,-87.648320227
13683485,12/03/2024 04:37:00 PM,064XX S EBERHART AVE,THEFT,$500 AND UNDER,APARTMENT,False,False,3.0,2024,41.777696923,-87.613147985
13687618,12/09/2024 01:15:00 AM,006XX N LOTUS AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,15.0,2024,41.892009355,-87.762019317
13677759,11/29/2024 03:30:00 PM,032XX N ASHLAND AVE,BATTERY,SIMPLE,ATHLETIC CLUB,False,False,19.0,2024,41.940903244,-87.668693783
13685704,12/07/2024 11:45:00 AM,012XX W RANDOLPH ST,BATTERY,SIMPLE,ALLEY,False,False,12.0,2024,41.884334776,-87.658061422
13682915,11/01/2024 04:30:00 PM,0000X N HAMLIN BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,11.0,2024,41.881088655,-87.720764494
13686340,12/08/2024 06:48:00 PM,032XX W 66TH ST,BATTERY,SIMPLE,STREET,False,False,8.0,2024,41.773502733,-87.703613193
13680436,12/02/2024 02:30:00 PM,025XX S CENTRAL PARK AVE,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,10.0,2024,41.845762946,-87.714825668
13675832,11/27/2024 02:00:00 AM,055XX N HARLEM AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,False,False,16.0,2024,41.982270338,-87.806941262
13679403,11/20/2024 12:40:00 PM,080XX S LAFLIN ST,THEFT,$500 AND UNDER,STREET,False,False,6.0,2024,41.747686777,-87.660942841
13679878,12/02/2024 09:00:00 AM,038XX W THOMAS ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,11.0,2024,41.900885003,-87.721677307
13687579,12/09/2024 09:18:00 PM,013XX W CHESTNUT ST,ROBBERY,ARMED - HANDGUN,STREET,False,False,12.0,2024,41.897993758,-87.661021324
13683554,12/05/2024 07:29:00 PM,069XX S CLYDE AVE,ASSAULT,AGGRAVATED - OTHER FIREARM,STREET,False,False,3.0,2024,41.7690002,-87.573930201
13679868,12/02/2024 09:18:00 AM,039XX W MONROE ST,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,11.0,2024,41.879777172,-87.724427063
13683577,12/05/2024 07:30:00 PM,012XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,False,False,14.0,2024,41.904434895,-87.668161129
13680923,12/03/2024 09:47:00 AM,001XX N LAMON AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,15.0,2024,41.882179136,-87.747788924
13681463,12/03/2024 05:25:00 PM,050XX S PULASKI RD,ASSAULT,SIMPLE,RESTAURANT,False,False,8.0,2024,41.801711073,-87.723406265
13687423,12/03/2024 12:30:00 PM,054XX N ASHLAND AVE,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,20.0,2024,41.981087296,-87.669750881
13683730,12/06/2024 01:03:00 AM,003XX E 132ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,5.0,2024,41.655003434,-87.613949274
13680994,08/01/2024 12:00:00 AM,024XX S CANAL ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,9.0,2024,41.848492959,-87.638420785
13676445,11/27/2024 02:00:00 PM,052XX S KEATING AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,8.0,2024,41.797467834,-87.741662349
13685687,12/07/2024 01:00:00 AM,0000X E IDA B WELLS DR,BATTERY,SIMPLE,APARTMENT,False,False,1.0,2024,41.875679322,-87.62657476
13678822,11/30/2024 10:35:00 PM,029XX S HAYNES CT,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,9.0,2024,41.840717705,-87.658076153
13686725,12/08/2024 03:00:00 PM,0000X S COLUMBUS DR,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1.0,2024,41.881776822,-87.620767948
13677387,11/28/2024 10:00:00 PM,060XX S VERNON AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,3.0,2024,41.785268355,-87.614452924
13681332,12/03/2024 12:30:00 PM,034XX S DR MARTIN LUTHER KING JR DR,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2.0,2024,41.832071291,-87.616978684
13676257,11/25/2024 05:25:00 PM,043XX S LANGLEY AVE,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2.0,2024,41.816152245,-87.609173609
13681851,12/03/2024 10:30:00 PM,027XX W 18TH ST,THEFT,$500 AND UNDER,STREET,False,False,10.0,2024,41.857415722,-87.693896318
